SUMMARY_NR,REPORT_ID,EVENT_DATE,EVENT_TIME,EVENT_DESC,EVENT_KEYWORD,CONST_END_USE,BUILD_STORIES,NONBUILD_HT,PROJECT_COST,PROJECT_TYPE,SIC_LIST,FATALITY,STATE_FLAG,ABSTRACT_TEXT,LOAD_DT
200570984,316700,2006-01-15 13:15:00+00:00,,Employee Is Killed While Operating Industrial Truck,"CAUGHT BETWEEN,INDUSTRIAL TRUCK,TRASH COMPACTOR,MECH MAT HANDLING,LEG,PUNCTURE",,,,,,4225,X,,,2019-07-22 00:18:29+00:00
200570992,316700,2006-01-23 15:25:00+00:00,,Employee Is Electrocuted While Working on Flourescent Sign,"ELECTROCUTED,LIGHTING FIXTURE,ELECTRIC SHOCK",,,,,,8211,X,,,2019-07-22 00:18:29+00:00
200571008,316700,2005-11-10 11:30:00+00:00,,Employee Dies from Carbon Monoxide Poisoning,"UNCONSCIOUSNESS,ASPHYXIATED,INHALATION,PROPANE,OVEREXPOSURE,CARBON MONOXIDE",,,,,,3469,X,,,2019-07-22 00:18:29+00:00
200571016,316700,2006-01-19 16:30:00+00:00,,Employee Is Killed by Falling Equipment,"CHEST,MAINTENANCE,HOISTING MECHANISM,MECHANIC,HOIST,CRUSHED,STRUCK BY,FALLING OBJECT",,,,,,3325,X,,,2019-07-22 00:18:29+00:00
200571024,316700,2006-05-08 14:30:00+00:00,,Employee Is Killed after Striking Head in Fall from Catwalk,"GUARDRAIL,LADDER,COLUMN,CONSTRUCTION,STEEL ERECTION,CATWALK,FALL,FALL PROTECTION,CONCUSSION,BOLTING",,,,,,3999,X,,,2019-07-22 00:18:29+00:00
200571032,316700,2006-07-28 13:56:00+00:00,,Employee Is Killed When Drum Explodes,"AMPUTATED,DRUM,TORCH,EXPLOSION,STRUCK BY,PRESSURE RELEASE",,,,,,7513,X,,,2019-07-22 00:18:29+00:00
200571040,316700,2006-08-15 15:30:00+00:00,,Bridge Worker Is Killed in Fall Through Bridge Opening,"FRACTURE,CONSTRUCTION,TRIPPED,FALL,FALL PROTECTION,BRIDGE,ELEVATED WORK PLAT,LOST BALANCE",J,,80.0,G,A,1622,X,,,2019-07-22 00:18:29+00:00
200571057,316700,2006-09-06 16:00:00+00:00,,Employee Is Crushed and Killed by Track Hoe Bucket,"CONSTRUCTION,CRUSHED,STRUCK BY,FALLING OBJECT,BACKHOE",M,,10.0,C,A,1623,X,,,2019-07-22 00:18:29+00:00
200571073,316700,2006-10-13 14:30:00+00:00,,Employee Is Killed When Crushed by Truck,"WHEEL,GARBAGE TRUCK,CRUSHED,PELVIS,STRUCK BY,LEG",,,,,,4212,X,,,2019-07-22 00:18:29+00:00
200571081,316700,2006-11-20 13:45:00+00:00,,Employee Is Crushed When Bus Falls,"BUS,CRUSHED,STRUCK BY,JACK",,,,,,4142,X,,,2019-07-22 00:18:29+00:00
200571099,316700,2006-10-16 00:45:00+00:00,,Employee Is Killed While Working on Printing Machine,"HEAD,MAINTENANCE,PRINTING PRESS,BELT,PRINTING,LOCKOUT,MECH MAT HANDLING,PUNCTURE",,,,,,2754,X,,,2019-07-22 00:18:29+00:00
200571107,316700,2007-01-03 22:45:00+00:00,,Employee Is Crushed by Dryer Roll Nip Point,"PRINTING PRESS,LOCKOUT,ROLLER--MACH/PART,CAUGHT BETWEEN,CRUSHED,NIP POINT,HAND",,,,,,2621,X,,,2019-07-22 00:18:29+00:00
200571115,316700,2006-11-02 11:00:00+00:00,,Fall from Bucket Truck Kills Tree Service Worker,"HEAD,WORK RULES,FALL,FALL PROTECTION,CONCUSSION,TREE TRIMMING,AERIAL LIFT",,,,,,783,X,,,2019-07-22 00:18:29+00:00
200571123,316700,2007-02-12 12:30:00+00:00,,Employee Is Killed When Tree Rolls Over,"TREE FELLING,ROLL-OVER,TREE,STRUCK BY,LOGGING,RUN OVER",,,,,,783,X,,,2019-07-22 00:18:29+00:00
200571131,316700,2007-02-28 02:30:00+00:00,,Employee electrocuted in contact with power line,"STRUCTURE MOVING,CLEARANCE,OVERHEAD POWER LINE,ELECTRICAL,WORK RULES,ELECTROCUTED,STRUCK AGAINST,CONSTRUCTION",A,1.0,,B,A,1794,X,,,2019-07-22 00:18:29+00:00
200571149,316700,2007-04-16 18:00:00+00:00,,Employee Is Killed in Crane Accident,"FRACTURE,CAUGHT BETWEEN,CRUSHED,SKULL,FALL,CRANE",,,,,,111,X,,,2019-07-22 00:18:29+00:00
200571156,316700,2007-06-26 12:53:00+00:00,,Employee Killed When Crushed by Farm Tractor Wheels,"WHEEL,FARM MACHINERY,CRUSHED,FALL,TRACTOR,RUN OVER,CONTUSION",,,,,,175,X,,,2019-07-22 00:18:29+00:00
200571164,316700,2007-05-21 07:00:00+00:00,,Employee Is Killed from Electric Shock,"INADEQUATE MAINT,AGRICULTURE,ELECTRIC CABLE,ELECTROCUTED,LIGHTING,ELECTRIC SHOCK",,,,,,182,X,,,2019-07-22 00:18:29+00:00
200535748,751910,2012-12-20 14:00:00+00:00,,Employee Dies from Fall after Being Blown Off Slope,"HIGH WIND,FALL",,,,,,241,X,,,2019-07-22 00:18:29+00:00
200535755,751910,2013-05-08 18:00:00+00:00,,"Employee Falls Into the Drain, Scratched Her Leg That Then G","KNEE,INFECTION,FALL,LEG",,,,,,2015,,,,2019-07-22 00:18:29+00:00
202692018,950624,2013-09-19 09:45:00+00:00,,Employee Partially Amputates Fingers on Packing Machine,"ROTATING PARTS,AMPUTATED,FINGER,CAUGHT BY,LOCKOUT,MACHINE--MISC",,,,,,7361,,,,2019-07-22 00:18:31+00:00
200571255,316700,2007-12-28 14:30:00+00:00,,Employee killed when struck by falling drill pipe,"LOADING,UNSECURED,WORK RULES,DRILL PIPE,CONSTRUCTION,MECH MAT HANDLING,STRUCK BY,FALLING OBJECT",A,1.0,,A,A,1781,X,,,2019-07-22 00:18:29+00:00
200571263,316700,2008-04-10 20:10:00+00:00,,Employee Is Killed When Crushed by Forklift,"CAUGHT BETWEEN,CRUSHED,INDUSTRIAL TRUCK,STORAGE RACK",,,,,,4222,X,,,2019-07-22 00:18:29+00:00
200571271,316700,2008-04-18 15:15:00+00:00,,Employee Is Crusked and Is Killed,"CRUSHED,CONVEYOR",,,,,,3312,X,,,2019-07-22 00:18:29+00:00
202556882,950631,2013-06-27 06:20:00+00:00,,Employee Catches and Crushes Leg and Foot Between Objects,"BEAM,FRACTURE,CAUGHT BETWEEN,COLLISION,CRUSHED,INDUSTRIAL TRUCK,FOOT,LEG",,,,,,4225,,,,2019-07-22 00:18:31+00:00
202556908,950631,2013-11-01 12:00:00+00:00,,Carpenter Falls 10 Ft to Ground and Is Injured,"FRACTURE,CARPENTER,LADDER,CONSTRUCTION,CLIMBING ON COLUMN,FALL",B,4.0,,G,A,1751,,,,2019-07-22 00:18:31+00:00
202556932,950631,2013-08-05 15:45:00+00:00,,Employee Crushes Finger Between Pipes,"FINGER,CRUSHED",,,,,,5049,,,,2019-07-22 00:18:31+00:00
202556965,950631,2013-06-28 09:30:00+00:00,,"Employee Falls on Surface, Fractures and Lacerates Wrist","FRACTURE,LACERATION,FALL,SLIPPERY SURFACE,WRIST",,,,,,5812,,,,2019-07-22 00:18:31+00:00
202556973,950631,2013-04-02 09:00:00+00:00,,Carpenter Sustains Fractures in Fall,"FRACTURE,JOIST,PLANING MACHINE,CARPENTER,WALKING ON PLANK,CONSTRUCTION,WALKING SURFACE,PELVIS,RIB,FALL",A,2.0,,D,A,1751,,,,2019-07-22 00:18:31+00:00
202556981,950631,2013-07-18 23:45:00+00:00,,Employee Lacerates Arm and Torso in Duct Cutting Machine,"DUCT,MACHINE OPERATOR,TORSO,CAUGHT BETWEEN,LACERATION,ARM,BLADE",,,,,,7361,,,,2019-07-22 00:18:31+00:00
202556999,950631,2013-08-16 07:50:00+00:00,,Employee Amputates Thumb When Caught in Sorter Conveyor,"PORTABLE POWER TOOL,MAINTENANCE,AMPUTATED,DISMANTLING,THUMB,CAUGHT BETWEEN,CONVEYOR,NIP POINT,HAND",,,,,,4225,,,,2019-07-22 00:18:31+00:00
202557005,950631,2013-12-27 11:27:00+00:00,,Employee's Arm Is Lacerated by Trimmer,"FOREARM,LACERATION,STRUCK BY,ELEC PORT TOOL--MISC",,,,,,5211,,,,2019-07-22 00:18:31+00:00
202557021,950631,2013-08-21 10:30:00+00:00,,Worker Is Injured in Fall When Lighting Fixture Tips Over,"FRACTURE,ELECTRICAL,LIGHTING FIXTURE,LIGHTING,FALL,FALLING OBJECT,OVERTURN",,,,,,3624,,,,2019-07-22 00:18:31+00:00
202557039,950631,2013-07-25 08:40:00+00:00,,Employee Fractures Leg When Struck by Duck Jack,"LOADING,FRACTURE,TIBIA,ROLL-OVER,INDUSTRIAL TRUCK,STRUCK BY,FLATBED TRUCK,JACK,LEG",H,1.0,20.0,B,E,1711,,,,2019-07-22 00:18:31+00:00
202557047,950631,2014-01-10 07:55:00+00:00,,Employee Suffers Stab in Forearm When Plastic Strip Fall,"KNIFE,STUCK,FOREARM,LACERATION,PLASTIC MFG,FALL,STRUCK BY",,,,,,7361,,,,2019-07-22 00:18:31+00:00
202557054,950631,2013-12-02 09:00:00+00:00,,Employee Fractures Spine Vertebrae from Driving Scraper,"FRACTURE,SCRAPER,UNEVEN GROUND,SPINE,DRIVER,TRACTOR,MOTOR VEHICLE",,,,,,4173,,,,2019-07-22 00:18:31+00:00
202557062,950631,2013-09-03 10:30:00+00:00,,Employee Suffers Burns When Splashed by Caustic Chemicals,"BURN,CAUSTIC,PRINTING,CLEANING,DRUM,ARM,CHEMICAL,LEG,MACHINE--MISC",,,,,,7361,,,,2019-07-22 00:18:31+00:00
202557070,950631,2013-08-05 01:30:00+00:00,,Employee Loses Finger While Adjusting Mechanical Equipment,"AMPUTATED,GUARDRAIL,FINGER",,,,,,2752,,,,2019-07-22 00:18:31+00:00
202557096,950631,2013-06-17 09:00:00+00:00,,Roofer Sustains Fractured in Arm in Fall from Ladder,"FRACTURE,ROOF,LADDER,CONSTRUCTION,ROOFER,FALL,ARM,LOST BALANCE",A,1.0,12.0,A,C,1761,,,,2019-07-22 00:18:31+00:00
202557104,950631,2013-11-24 17:00:00+00:00,,"Employee Falls from Ladder, Receives Multiple Injuries","UNCONSCIOUSNESS,LADDER,FALL,LOST BALANCE,ANKLE",,,,,,5399,,,,2019-07-22 00:18:31+00:00
202557120,950631,2013-11-24 17:13:00+00:00,,Employee Falls Off Roof and Later Dies,"INSTALLING,ROOF,LIGHTING,FALL,LOST BALANCE",,,,,,7389,X,,,2019-07-22 00:18:31+00:00
202557138,950631,2013-07-15 01:30:00+00:00,,Employee Is Burned by Scalding Water,"BURN,CLEANING,HOT WATER",,,,,,5812,,,,2019-07-22 00:18:31+00:00
202557146,950631,2013-08-15 18:10:00+00:00,,Employee Suffers Fractures When Struck and Pinned by Tractor,"FRACTURE,WALL,BRAKE,PINNED,ROLL-OVER,STRUCK BY,TRACTOR,TRACTOR TRAILER,TRAILER,TRUCK DRIVER",,,,,,4215,,,,2019-07-22 00:18:31+00:00
202557153,950631,2014-02-03 08:00:00+00:00,,Employee Loses Fingertip While Resetting Equipment,"AMPUTATED,PRESS BRAKE,FINGER",,,,,,3441,,,,2019-07-22 00:18:31+00:00
202557161,950631,2014-01-30 00:37:00+00:00,,Painter Fractures Leg in Fall from Ladder,"FRACTURE,CEILING,LADDER,CONSTRUCTION,PAINT,FALL,FALL PROTECTION,PAINTER,LEG,UNSTABLE POSITION",A,2.0,32.0,D,A,1721,,,,2019-07-22 00:18:31+00:00
202557179,950631,2014-01-30 00:50:00+00:00,,Employee Amputates Small Finger in Conveyor,"AMPUTATED,FINGER,GUARD,ROLLER--MACH/PART,CONVEYOR",,,,,,3085,,,,2019-07-22 00:18:31+00:00
202557187,950631,2013-12-27 12:57:00+00:00,,Employee Falls from Roof and Is Injured,"FRACTURE,ROOF,FALL,LOST BALANCE,HIP,ANKLE,LEG,WRIST",A,2.0,,A,B,1761,,,,2019-07-22 00:18:31+00:00
202557195,950631,2013-09-01 05:55:00+00:00,,Employee Forearm Fractures When Caught by Machine.,"FRACTURE,ROLLER--CONST EQUIP,GLOVE,FOREARM,CAUGHT BY,POINT OF OPERATION,SHAFT,ARM,HAND",,,,,,2821,,,,2019-07-22 00:18:31+00:00
202557203,950631,2013-12-27 11:30:00+00:00,,Employee Falls Through Skylight and Is Injured,"SKYLIGHT,FRACTURE,ROOF,TRIPPED,PELVIS,RIB,FALL,ANKLE",C,2.0,,A,C,1761,,,,2019-07-22 00:18:31+00:00
202557229,950631,2014-02-11 08:12:00+00:00,,Machine Operator Amputates Finger Tip on Pneumatic Press,"AMPUTATED,HAND CONTROL,INADEQUATE MAINT,FINGER,WORK RULES,MACHINE OPERATOR,EQUIPMENT FAILURE,CAUGHT BETWEEN,POINT OF OPERATION,PRESS",,,,,,3561,,,,2019-07-22 00:18:31+00:00
202612867,950612,2011-04-02 11:45:00+00:00,,Employee Fractures Arm in Fall from Roof,"SKYLIGHT,FRACTURE,ROOF,AGRICULTURE,MANUAL MAT HANDLING,FALL,ARM,ROOF OPENING,UNGUARDED",,,,,,182,,,,2019-07-22 00:18:31+00:00
202612875,950612,2011-04-15 10:02:00+00:00,,Employee Falls from Scaffold,"SLIP,FALL,FALL PROTECTION,SCAFFOLD",A,2.0,28.0,C,A,1721,,,,2019-07-22 00:18:31+00:00
202612883,950612,2011-04-19 12:19:00+00:00,,Driver Is Injured When Pinned in Garbage Truck,"HYDRAULIC RAM,GARBAGE TRUCK,PINNED,LOCKOUT,TRUCK,ABRASION,CONTUSION,RAM,TRUCK DRIVER",,,,,,4212,,,,2019-07-22 00:18:31+00:00
202612891,950612,2011-02-22 07:30:00+00:00,,Employee Punctures Hand While Using Dowel,"SHEAR,PPE,SLIP,LACERATION,INFECTION,HAND,PUNCTURE",,,,,,8211,,,,2019-07-22 00:18:31+00:00
202612909,950612,2011-01-29 15:30:00+00:00,,Computer Tester Lacerates Hand When it Is Pinned,"EMERGENCY RESPONSE,ELECTRONIC TECHNICN,JAMMED,TEST EQUIPMENT,ELECTRONIC WORK,LACERATION,STRUCK BY,TESTING LAB,HAND",,,,,,3825,,,,2019-07-22 00:18:31+00:00
202612917,950612,2011-05-03 13:00:00+00:00,,Employee's Leg Is Lacerated When Run over by Forklift,"PINNED,INDUSTRIAL TRUCK,LACERATION,STRUCK BY,RUN OVER,BACKING UP,LEG",,,,,,3444,,,,2019-07-22 00:18:31+00:00
202612925,950612,2011-03-07 17:15:00+00:00,,Employee's Arm Is Fractured When Run over by Tractor,"FRACTURE,BRAKE,JUMP START,AGRICULTURE,TRACTOR,ARM,RUN OVER",,,,,,761,,,,2019-07-22 00:18:31+00:00
202612933,950612,2011-05-04 11:00:00+00:00,,Employee Is Injured by Extreme Heat Exhaustion,"HEAT,FAINTED,HEAT EXHAUSTION",,,,,,761,,,,2019-07-22 00:18:31+00:00
202612941,950612,2011-05-07 04:00:00+00:00,,Employee's Finger Is Amputated When Caught by Conveyor,"ROTATING PARTS,AMPUTATED,FINGER,CRUSHED,CONVEYOR",,,,,,723,,,,2019-07-22 00:18:31+00:00
202612966,950612,2011-05-09 09:30:00+00:00,,Employee Is Injured When Struck by Bus Tire,"AGRICULTURE,OBSTRUCTED VIEW,ABRASION,STRUCK BY,TRACTOR,MOTOR VEHICLE,CONTUSION",,,,,,761,,,,2019-07-22 00:18:31+00:00
202612974,950612,2011-05-24 08:20:00+00:00,,"Employee Is Struck by Acid, Receives Chemical Burns","PPE,STEEL TUBE,RUPTURE,CHEMICAL BURN,STRUCK BY,FACE,PUMP,SULFURIC ACID,TANK",,,,,,3572,,,,2019-07-22 00:18:31+00:00
202612982,950612,2011-05-16 17:00:00+00:00,,Janitor Faints in Restroom,"JANITOR,WET OPERATION,FAINTED,SLIPPERY SURFACE,VOMIT",,,,,,5411,,,,2019-07-22 00:18:31+00:00
202612990,950612,2011-05-24 11:10:00+00:00,,Employee Is Injured in Fall from Metal Scaffold,"FRACTURE,SLIP,BACK,TRIPPED,FALL,TOE,SCAFFOLD,SCAFFOLDING",A,2.0,,C,B,1761,,,,2019-07-22 00:18:31+00:00
202613014,950633,2010-02-25 07:38:00+00:00,,Two Employees Suffer Respiratory Distress in Gas Leak,"LUNG,CYLINDER,INHALATION,CHLORINE,EXCAVATOR,TOXIC FUMES,PUNCTURE,RESPIRATOR",,,,,,5093,,,,2019-07-22 00:18:31+00:00
202613022,950633,2010-01-09 12:30:00+00:00,,Employee Is Cut by Knife of Spaghetti Machine,"KNIFE,LACERATION",,,,,,2098,,,,2019-07-22 00:18:31+00:00
202613048,950633,2010-03-02 09:00:00+00:00,,Employee Injures Leg in Fall While Trimming Palm Tree,"PALM TREE,PPE,FALL,TREE TRIMMING,LEG",,,,,,6531,,,,2019-07-22 00:18:31+00:00
202613055,950633,2010-03-01 08:15:00+00:00,,Employee's Hand Is Crushed in Hydraulic Lift,"HYDRAULIC LIFT,CAUGHT BY,CRUSHED,HAND",,,,,,7532,,,,2019-07-22 00:18:31+00:00
202613063,950633,2010-08-25 17:15:00+00:00,,Employee Is Struck by Hangar Door and Is Killed,"STRUCK BY,FALLING OBJECT",,,,,,7699,X,,,2019-07-22 00:18:31+00:00
202613071,950633,2010-03-05 13:34:00+00:00,,Employee Suffers Multiple Injuries in Fall from Roof,"EXHAUST SYSTEM,HEAD,COVER,INSTALLING,ROOF,UNSECURED,FALL",C,1.0,14.0,E,A,1542,,,,2019-07-22 00:18:31+00:00
202613089,950633,2010-03-15 13:00:00+00:00,,Employee Amputates Finger with Mitre Saw,"AMPUTATED,FINGER,GUARD,ELECTRIC SAW,LACERATION",,,,,,5031,,,,2019-07-22 00:18:31+00:00
202613097,950633,2010-04-01 19:10:00+00:00,,Employee Injures Chest When Pinned Between Roll and Stand,"CHEST,PINNED,CAUGHT BY,PAPER ROLL,TORSO,CRUSHED",,,,,,2653,,,,2019-07-22 00:18:31+00:00
202613105,950633,2010-03-31 10:30:00+00:00,,Emmployee Injures Back in Fall from Ceiling,"JOIST,CEILING,CONSTRUCTION,BACK,FALL",H,2.0,12.0,F,A,1751,,,,2019-07-22 00:18:31+00:00
202613113,950633,2010-03-26 13:05:00+00:00,,Employee Falls from Scaffold and Is Injured,"FALL,SCAFFOLD",C,1.0,38.0,F,A,1741,,,,2019-07-22 00:18:31+00:00
202613121,950633,2010-05-18 16:00:00+00:00,,Employee's Hand Caught Between Two Metal Pipes,"CAUGHT BY,PIPE,HAND",,,,,,4911,,,,2019-07-22 00:18:31+00:00
202613139,950633,2010-03-26 04:30:00+00:00,,Employee Legs Are Injured by Falling Table and Rebar,"CHAIN,METAL BAR,REBAR,HOIST,OVERHEAD CRANE,FALLING OBJECT,WORK SURFACE,CRANE,LEG",,,,,,3498,,,,2019-07-22 00:18:31+00:00
202613147,950633,2010-03-17 12:22:00+00:00,,Employees Are Burned by Hot Asphalt,"BURN,ABDOMEN,WELDING,EXPLOSION,HOT ASPHALT,HAND,ASPHALT,LEG",Q,,,A,E,1761,,,,2019-07-22 00:18:31+00:00
202613154,950633,2010-03-18 09:46:00+00:00,,Employee Falls from Elevation and Is Injured,"FALL,ELEVATED WORK PLAT",,,,,,5812,,,,2019-07-22 00:18:31+00:00
202613162,950633,2010-08-10 18:00:00+00:00,,Employee Is Injured by Industrial Truck Crash,"INDUSTRIAL TRUCK,LOST CONTROL,HIP,INATTENTION",,,,,,8422,,,,2019-07-22 00:18:31+00:00
202613170,950633,2010-06-24 11:00:00+00:00,,Employee Suffers Heat Exhaustion While Working Outdoors,"HEAT STROKE,HEAT EXHAUSTION",H,2.0,30.0,F,A,1741,,,,2019-07-22 00:18:31+00:00
202613188,950633,2010-04-13 09:40:00+00:00,,Employee Is Injured in Fall from Ladder,"LADDER,FALL",A,2.0,,A,A,1721,,,,2019-07-22 00:18:31+00:00
202613196,950633,2010-03-23 03:00:00+00:00,,Employee Amputates Hand with Revolving Blade,"AMPUTATED,ELECTRIC SWITCH,ROTATING KNIFE,CLEANING,EMERGENCY STOP,AUTOMATIC MACHINE,ARM,BLADE,HAND,WRIST",,,,,,2051,,,,2019-07-22 00:18:31+00:00
202613204,950633,2010-04-07 03:15:00+00:00,,Electric Arc Flash Burns Employee's Face and Arm,"BURN,FUSE,ELECTRIC ARC,MAINTENANCE,ELECTRICIAN,MECHANIC,CIRCUIT BREAKER,FLASHBACK,ARM,FACE",,,,,,3629,,,,2019-07-22 00:18:31+00:00
202613212,950633,2010-04-01 10:05:00+00:00,,Employee Amputates Finger in Skil Drill,"AMPUTATED,FINGER,GLOVE,PLASTIC MFG,ELECTRIC DRILL,HAND",,,,,,3089,,,,2019-07-22 00:18:31+00:00
202613220,950633,2010-07-29 09:58:00+00:00,,Worker Is Not Seriously Injured in Fall,"KNEE,METAL SHOP,ABRASION,MANUAL MAT HANDLING,FALL,STRUCK BY,FALLING OBJECT,CONTUSION",,,,,,3469,,,,2019-07-22 00:18:31+00:00
202613238,950633,2010-08-19 08:41:00+00:00,,Employee Killed in Trucking Accident,"TRUCK,STRUCK BY,TRAILER",G,1.0,30.0,D,D,1795,X,,,2019-07-22 00:18:31+00:00
202613246,950633,2010-09-03 17:33:00+00:00,,Employee Is Killed When Granite Slab Falls on Him,"HOISTING MECHANISM,BOOM,PINNED,INTERMODAL CONTAINER,CRUSHED,INDUSTRIAL TRUCK,MANUAL MAT HANDLING,STRUCK BY",,,,,,3281,X,,,2019-07-22 00:18:31+00:00
202613261,950633,2010-05-07 13:00:00+00:00,,Employee Gets Arm Caught in Machine,"FRACTURE,EMERGENCY RESPONSE,CAUGHT BY,ARM",,,,,,3085,,,,2019-07-22 00:18:31+00:00
202613279,950633,2010-10-01 10:45:00+00:00,,Museum Volunteer Is Killed When Crushed Between Two Tanks,"CAUGHT BETWEEN,CRUSHED,STRUCK BY,TANK,INATTENTION",,,,,,8412,X,,,2019-07-22 00:18:31+00:00
220965263,1050210,2017-06-22 12:06:00+00:00,,EMPLOYEE IS MAULED BY BEAR AND IS KILLED,"ANIMAL,ANIMAL BITE",,,,,,,X,,,2019-03-14 00:18:48+00:00
202585667,950612,2009-03-13 15:54:00+00:00,,"Employee Falls from Firetruck, Fractures Skull and Arm","FIREFIGHTER,FRACTURE,FIRE,SKULL,FALL,ARM",,,,,,9224,,,,2019-07-22 00:18:31+00:00
202585675,950612,2009-03-11 09:00:00+00:00,,Employee Suffers from Collapsed Lung,LUNG,,,,,,9199,,,,2019-07-22 00:18:31+00:00
202585683,950612,2009-02-17 14:13:00+00:00,,Employee Is Injured When Struck by Falling Equipment,"ABDOMEN,STRUCK BY,FALLING OBJECT,CONTUSION",,,,,,7376,,,,2019-07-22 00:18:31+00:00
202585691,950612,2009-02-26 18:28:00+00:00,,Employee's Finger Is Injured in Meat Slicer,"FINGER,CLEANING,MEAT SLICING MACHINE,CAUGHT BY,LACERATION",,,,,,5421,,,,2019-07-22 00:18:31+00:00
202585709,950612,2009-02-12 11:30:00+00:00,,Employee Is Injured When Pinned Between Truck and Dock,"DOCK,PINNED,CAUGHT BETWEEN,TRUCK,PELVIS,TRAILER,MOTOR VEHICLE,CONTUSION",,,,,,4225,,,,2019-07-22 00:18:31+00:00
202585717,950612,2009-03-07 09:08:00+00:00,,Employee's Left Hand Amputated by Lawn Mower Blade,"AMPUTATED,JAMMED,LAWN MOWER,BLADE,HAND",,,,,,782,,,,2019-07-22 00:18:31+00:00
202585725,950612,2009-04-02 17:18:00+00:00,,Employee Crushes Arm While Inspecting Conveyor,"FRACTURE,MAINTENANCE,BELT,CAUGHT BY,LOCKOUT,ROLLER--MACH/PART,CRUSHED,CONVEYOR,ARM,HAND",,,,,,7349,,,,2019-07-22 00:18:31+00:00
202585733,950612,2009-01-02 09:45:00+00:00,,"Employee Slips and Falls on Gravel, Fractures Knee","KNEE,FRACTURE,SLIP,FALL",,,,,,4941,,,,2019-07-22 00:18:31+00:00
202585741,950612,2009-01-21 17:32:00+00:00,,Employee's Chest Is Fractured in Fall from Ladder,"CHEST,PLATFORM,FRACTURE,LADDER,FALL",,,,,,4512,,,,2019-07-22 00:18:31+00:00
202585758,950612,2009-01-14 11:25:00+00:00,,Employee Is Injured in Fall in Play Yard,"SHOULDER,TRIPPED,WALKING SURFACE,UNSTABLE SOIL,ANKLE",,,,,,8211,,,,2019-07-22 00:18:31+00:00
202585766,950612,2008-07-31 10:45:00+00:00,,Employee Amputates Finger While Cleaning Machine,"AMPUTATED,FINGER,CLEANING",,,,,,7363,,,,2019-07-22 00:18:31+00:00
202585774,950612,2009-02-25 18:00:00+00:00,,Employee Amputates Thumb in Band Saw,"AMPUTATED,BANDSAW,CAUGHT BY,THUMB",,,,,,5411,,,,2019-07-22 00:18:31+00:00
202585782,950612,2009-02-24 10:00:00+00:00,,Employee's Finger Is Amputated by Falling Steel Beam,"STEEL BEAM,AMPUTATED,FINGER,CAUGHT BY,FALLING OBJECT",,,,,,3312,,,,2019-07-22 00:18:31+00:00
202585790,950612,2009-03-07 09:00:00+00:00,,Employee Killed When Atv Rolls Over,"VEHICLE,ROLL-OVER,ROPS",,,,,,212,X,,,2019-07-22 00:18:31+00:00
202585808,950612,2009-03-25 13:00:00+00:00,,Employee Is Injured by Air Freshener,"RESPIRATORY,AIR CONTAMINATION,RESPIRATORY TRACT",,,,,,9223,,,,2019-07-22 00:18:31+00:00
202585816,950612,2009-02-25 13:49:00+00:00,,Employee Is Injured in Fall from Lift Rack,"BACK,FALL,HIP,SPRAIN,ANKLE,CONTUSION",,,,,,7538,,,,2019-07-22 00:18:31+00:00
202585824,950612,2009-04-01 16:20:00+00:00,,Employee Fractures Ankles in Fall from Roof,"FRACTURE,ROOF,FALL,FALL PROTECTION,LOST BALANCE,ANKLE",,,,,,4841,,,,2019-07-22 00:18:31+00:00
202585832,950612,2009-04-11 12:30:00+00:00,,"Employee Is Thrown by Horse, Fractures Pelvis","EJECTED,FRACTURE,HORSE,PELVIS,FALL",,,,,,212,,,,2019-07-22 00:18:31+00:00
202585840,950612,2009-03-10 11:50:00+00:00,,"Employee Slips and Falls on Floor, Fractures Leg","FRACTURE,SLIP,WALKING SURFACE,FALL,LEG",,,,,,8062,,,,2019-07-22 00:18:31+00:00
202585857,950612,2009-03-25 10:45:00+00:00,,Employee Is Injured by Air Freshener,"RESPIRATORY,AIR CONTAMINATION,RESPIRATORY TRACT",,,,,,9223,,,,2019-07-22 00:18:31+00:00
202585865,950612,2009-03-12 10:00:00+00:00,,Employee Is Injured When Hand Contacts High Volt Lug,"BURN,COMPRESSOR,REPAIR,AIR CONDITIONER,PUMP,HAND",,,,,,8062,,,,2019-07-22 00:18:31+00:00
202585873,950612,2009-04-21 14:30:00+00:00,,Employee Experiences Heat Exhaustion on Multiple Days,"FATIGUE,HEAT EXHAUSTION",,,,,,171,,,,2019-07-22 00:18:31+00:00
202585881,950612,2009-03-04 10:52:00+00:00,,Employee Fractures Ankle When Struck by Forklift Load,"FRACTURE,INDUSTRIAL TRUCK,PALLET,STRUCK BY,ANKLE,UNSTABLE LOAD",,,,,,5181,,,,2019-07-22 00:18:31+00:00
200641181,627700,1999-11-12 17:00:00+00:00,,Employee killed by flying hatch cover,"TANK TRUCK,ACETYLENE TORCH,FLAMMABLE VAPORS,WORK RULES,MECHANIC,EXPLOSION,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT,CUTTING AND BURNING",,,,,,1389,X,,,2019-07-22 00:18:29+00:00
313169179,950631,2011-02-08 14:26:00+00:00,,Employee Is Injured in Fall from Scaffold,"CONSTRUCTION,FALL,FALL PROTECTION,SCAFFOLD",A,2.0,6.0,B,A,1771,,,,2019-07-22 00:18:31+00:00
